Gene	Expression	UWCounts	UWFrac
YLR417W	2470.0	81	0.142857142857
YNR034W-A	2820.0	10	0.10101010101
YLR084C	3670.0	265	0.217035217035
YMR080C	6090.0	171	0.175925925926
YGL025C	556.0	49	0.123115577889
YML121W	907.0	50	0.16077170418
YMR117C	1750.0	33	0.154205607477
YDL124W	4030.0	38	0.121405750799
YDR257C	4010.0	91	0.183838383838
YGR266W	3230.0	120	0.17094017094
YHR163W	3420.0	30	0.12
YNR061C	339.0	45	0.204545454545
YLR272C	2540.0	199	0.169073916737
YDL226C	9560.0	62	0.175637393768
YKL059C	1130.0	63	0.142533936652
YGL092W	4630.0	262	0.198786039454
YCL039W	1200.0	105	0.140750670241
YDR513W	31400.0	20	0.138888888889
YNL079C	3060.0	5	0.025
YJL125C	7220.0	66	0.171875
YBR107C	125.0	33	0.134146341463
YBL090W	1270.0	22	0.123595505618
YKL142W	1550.0	29	0.131818181818
YPL049C	1460.0	62	0.136865342163
YOR110W	2660.0	62	0.142201834862
YJL070C	1100.0	169	0.190101237345
YDR373W	7160.0	42	0.219895287958
YIR003W	450.0	112	0.164705882353
YDR450W	48100.0	23	0.156462585034
YGL227W	1500.0	191	0.199165797706
YOR350C	861.0	125	0.188253012048
YAL001C	125.0	213	0.1834625323
YAL054C	2890.0	103	0.144257703081
YHR155W	1170.0	229	0.186330349878
YOL102C	672.0	36	0.155844155844
YBR252W	4340.0	21	0.141891891892
YBR225W	623.0	158	0.175360710322
YBR169C	6300.0	112	0.161383285303
YMR305C	10500.0	82	0.210256410256
YGR150C	876.0	156	0.180346820809
YEL055C	4490.0	162	0.158357771261
YML013W	12600.0	71	0.121367521368
YNL207W	10300.0	90	0.211267605634
YOR210W	5300.0	7	0.0985915492958
YBL034C	521.0	273	0.180317040951
YER077C	432.0	104	0.150943396226
YBR089C-A	4590.0	11	0.11
YLR089C	9960.0	104	0.175379426644
YKR083C	279.0	16	0.119402985075
YMR209C	981.0	65	0.14192139738
YER128W	967.0	24	0.117647058824
YLR061W	60400.0	12	0.0983606557377
YKL214C	1310.0	35	0.171568627451
YOL088C	1520.0	50	0.179856115108
YKR095W	2710.0	261	0.139125799574
YMR223W	1030.0	100	0.21186440678
YGR010W	1430.0	60	0.151515151515
YBL027W	225000.0	28	0.147368421053
YCR016W	1850.0	37	0.127147766323
YMR154C	432.0	140	0.192307692308
YGL206C	28700.0	282	0.170495767836
YMR049C	2680.0	129	0.159653465347
YGR285C	86400.0	56	0.129032258065
YPR068C	538.0	79	0.167728237792
YOR236W	1080.0	24	0.11320754717
YMR176W	259.0	267	0.189093484419
YOR148C	752.0	27	0.145161290323
YDL147W	5710.0	67	0.150224215247
YMR014W	3250.0	72	0.138461538462
YHL018W	752.0	12	0.099173553719
YBR119W	2950.0	40	0.133779264214
YFL016C	7570.0	63	0.123046875
YJL162C	184.0	91	0.155821917808
YNL032W	4070.0	37	0.131205673759
YDR070C	937.0	14	0.148936170213
YJL006C	1590.0	65	0.200617283951
YOR281C	7700.0	29	0.101045296167
YHR023W	2140.0	313	0.162260238466
YER095W	6960.0	59	0.147132169576
YLR170C	6370.0	20	0.127388535032
YML086C	6190.0	104	0.19734345351
YDL207W	1040.0	68	0.126159554731
YHR182W	1720.0	134	0.17048346056
YHR001W	2350.0	74	0.168949771689
YDR477W	589.0	99	0.156151419558
YBR199W	5240.0	87	0.187096774194
YIL042C	4220.0	32	0.0810126582278
YIL035C	7180.0	66	0.176943699732
YIL159W	259.0	246	0.178779069767
YKL010C	7380.0	304	0.204851752022
YGR177C	3000.0	87	0.162313432836
YJR022W	1440.0	7	0.0636363636364
YKL185W	1800.0	103	0.174872665535
YPR043W	44600.0	22	0.236559139785
YLR364W	573.0	17	0.154545454545
YNL250W	830.0	205	0.156130997715
YOR377W	1990.0	93	0.17680608365
YLL026W	32800.0	136	0.149614961496
YGL108C	2430.0	16	0.113475177305
YDR388W	14600.0	58	0.120082815735
YGR082W	5680.0	27	0.146739130435
YDR436W	189.0	123	0.172995780591
YKL116C	1510.0	93	0.179190751445
YOR319W	1240.0	39	0.182242990654
YGR119C	9310.0	94	0.173431734317
YDR181C	768.0	74	0.153526970954
YNL224C	1440.0	124	0.161458333333
YBL013W	1070.0	48	0.119402985075
YOR187W	58500.0	82	0.187214611872
YGL035C	830.0	86	0.170297029703
YOR136W	43100.0	67	0.181081081081
YGR246C	4330.0	97	0.162479061977
YPL242C	279.0	266	0.177807486631
YGL068W	6940.0	35	0.179487179487
YLR028C	7700.0	81	0.136824324324
YER136W	7280.0	84	0.185840707965
YDR028C	2560.0	179	0.176354679803
YHR035W	450.0	100	0.158478605388
YNL180C	2180.0	60	0.180722891566
YDR162C	521.0	40	0.168776371308
YJL101C	5130.0	127	0.187039764359
YNL040W	1470.0	80	0.175054704595
YJL049W	2530.0	80	0.177383592018
YOR129C	768.0	180	0.201342281879
YBR010W	213000.0	17	0.124087591241
YDL104C	1400.0	73	0.178921568627
YKL119C	2030.0	28	0.12962962963
YPL016W	92.3	283	0.215209125475
YKL162C	1100.0	70	0.173697270471
YLR086W	573.0	201	0.141649048626
YER054C	125.0	85	0.154826958106
YML030W	1210.0	17	0.10625
YML065W	3930.0	156	0.170491803279
YER001W	1780.0	143	0.187418086501
YMR115W	8970.0	78	0.155378486056
YDL126C	78400.0	136	0.162679425837
YGR264C	85000.0	154	0.204787234043
YIL129C	206.0	441	0.185527976441
YPL169C	2830.0	94	0.156666666667
YHR161C	623.0	84	0.131661442006
YLR225C	3990.0	81	0.198529411765
YGL090W	876.0	68	0.161137440758
YGR134W	1320.0	206	0.183437221728
YLR270W	9920.0	61	0.173789173789
YGR169C	377.0	63	0.155555555556
YKL086W	538.0	2	0.015625
YFL028C	1620.0	47	0.162068965517
YBR105C	6650.0	53	0.146005509642
YDR371W	3050.0	91	0.177734375
YDR456W	521.0	137	0.216088328076
YDR324C	5440.0	153	0.196911196911
YOR112W	1360.0	134	0.175853018373
YPR132W	3340.0	29	0.198630136986
YKL144C	752.0	32	0.150234741784
YNL175C	3830.0	53	0.131188118812
YOR356W	3320.0	91	0.143987341772
YAR027W	1690.0	56	0.237288135593
YHL026C	830.0	44	0.139240506329
YGL221C	6000.0	34	0.117647058824
YGR034W	33200.0	17	0.1328125
YJR147W	2050.0	42	0.116991643454
YDR538W	1750.0	42	0.172839506173
YPL134C	2840.0	41	0.131832797428
YJL087C	3110.0	140	0.169082125604
YOR216C	7620.0	48	0.0989690721649
YBL036C	4890.0	40	0.15503875969
YGR183C	4550.0	12	0.179104477612
YPR191W	35700.0	49	0.132791327913
YHR068W	7600.0	75	0.193298969072
YER071C	799.0	24	0.188976377953
YNL272C	13200.0	147	0.193421052632
YBR048W	1200.0	22	0.140127388535
YKR081C	32400.0	52	0.150724637681
YJL183W	3480.0	67	0.158392434988
YBL059C-A	279.0	14	0.127272727273
YIL065C	2410.0	18	0.115384615385
YOL031C	2420.0	65	0.154028436019
YNL258C	8970.0	130	0.172185430464
YJR094W-A	45500.0	23	0.247311827957
YKL216W	264000.0	57	0.180952380952
YGR012W	4650.0	58	0.147208121827
YNL098C	19800.0	48	0.148606811146
YML102W	2130.0	51	0.108742004264
YCR090C	3970.0	33	0.180327868852
YDR049W	3930.0	98	0.154818325434
YER100W	1900.0	47	0.187250996016
YJL026W	538.0	49	0.1225
YCR018C	2100.0	38	0.171171171171
YBL075C	6440.0	104	0.16
YOR160W	6340.0	177	0.181911613566
YGL133W	2610.0	212	0.167588932806
YMR261C	13500.0	195	0.184834123223
YPL178W	6200.0	39	0.186602870813
YCR036W	1780.0	64	0.191616766467
YGR287C	752.0	83	0.140677966102
YMR170C	2070.0	82	0.161735700197
YCL061C	721.0	145	0.132178669098
YOR238W	892.0	47	0.154605263158
YDR101C	45100.0	112	0.188552188552
YLR049C	339.0	84	0.195804195804
YBR066C	704.0	41	0.185520361991
YJR079W	907.0	27	0.245454545455
YDL145C	15200.0	210	0.174708818636
YNL061W	18700.0	93	0.150242326333
YMR239C	4970.0	74	0.156779661017
YIL135C	2180.0	82	0.187643020595
YDR087C	6960.0	35	0.125448028674
YBR081C	2360.0	195	0.146286571643
YDR072C	606.0	96	0.181818181818
YOL009C	1070.0	52	0.191176470588
YDR352W	6350.0	54	0.169811320755
YKL129C	155.0	211	0.165750196386
YML051W	784.0	65	0.149082568807
YDR238C	26000.0	156	0.160164271047
YMR122W-A	49500.0	23	0.270588235294
YLR172C	13500.0	46	0.152823920266
YKR036C	589.0	101	0.156832298137
YPL195W	13500.0	166	0.177920685959
YDR471W	22900.0	16	0.116788321168
YAL019W	6800.0	168	0.148409893993
YNL206C	11100.0	70	0.15350877193
YLR449W	14100.0	46	0.117048346056
YNL156C	3390.0	57	0.19
YML123C	335000.0	121	0.205782312925
YLR239C	1200.0	50	0.151975683891
YPL075W	259.0	158	0.201017811705
YJR024C	952.0	30	0.122448979592
YBR142W	981.0	128	0.165374677003
YGR175C	65400.0	90	0.181086519115
YKL047W	2550.0	88	0.170212765957
YJR126C	112.0	142	0.174876847291
YDR012W	151000.0	47	0.129476584022
YOL125W	1230.0	78	0.163522012579
YGR203W	2310.0	16	0.107382550336
YOR371C	1640.0	175	0.194877505568
YJR104C	519000.0	14	0.0903225806452
YGR080W	1470.0	48	0.144144144144
YBL011W	1050.0	111	0.146052631579
YDR183W	2250.0	43	0.186147186147
YDR138W	1340.0	152	0.201859229748
YOR317W	7470.0	122	0.174037089872
YAR064W	1520.0	23	0.23
YAL022C	217.0	64	0.123552123552
YOL078W	704.0	208	0.176720475786
YGL153W	2570.0	41	0.119883040936
YNL291C	3210.0	113	0.205828779599
YJR010C-A	5550.0	14	0.147368421053
YPL249C-A	5370.0	12	0.118811881188
YOR185C	2460.0	35	0.158371040724
YOR244W	1170.0	70	0.156950672646
YEL003W	1660.0	11	0.0982142857143
YDR503C	300.0	48	0.174545454545
YGR240C	89800.0	169	0.171052631579
YML111W	339.0	174	0.188925081433
YPR052C	3870.0	14	0.148936170213
YPR025C	8700.0	65	0.164974619289
YBR087W	5040.0	57	0.160563380282
YDR330W	6630.0	67	0.13373253493
YHR107C	1170.0	48	0.117647058824
YAR002W	4590.0	105	0.194444444444
YDR026C	432.0	89	0.155866900175
YOL012C	2840.0	25	0.185185185185
YPL219W	396.0	77	0.156186612576
YPL262W	6920.0	69	0.141104294479
YPL020C	377.0	122	0.1961414791
YCL040W	21100.0	48	0.0958083832335
YNL308C	1780.0	70	0.118243243243
YHR058C	4820.0	38	0.128378378378
YJR049C	5040.0	80	0.15065913371
YPR112C	2220.0	124	0.13963963964
YPR169W	7750.0	81	0.16430020284
YHR085W	4420.0	53	0.158208955224
YML067C	3000.0	66	0.186968838527
YER052C	48100.0	100	0.189393939394
YMR184W	1270.0	36	0.180904522613
YKR017C	2250.0	117	0.211956521739
YLR413W	4280.0	121	0.17899408284
YDL120W	1560.0	21	0.12
YOL059W	8970.0	44	0.0997732426304
YMR113W	2340.0	69	0.161214953271
YPL162C	1440.0	32	0.116788321168
YGL021W	2190.0	144	0.189224704336
YHR167W	2840.0	44	0.167938931298
YIL172C	166.0	81	0.137288135593
YKL080W	21100.0	63	0.160305343511
YKL160W	5860.0	24	0.164383561644
YDL091C	233.0	72	0.157894736842
YHR198C	1350.0	61	0.189440993789
YLR209C	1630.0	52	0.166666666667
YMR026C	907.0	65	0.1625
YJL074C	2660.0	182	0.147847278635
YNL177C	1810.0	54	0.174193548387
YDR454C	20500.0	36	0.191489361702
YPR134W	861.0	42	0.156133828996
YFR039C	3170.0	88	0.172211350294
YHL020C	1280.0	27	0.0666666666667
YIL009W	6440.0	129	0.185611510791
YLR305C	846.0	349	0.183587585481
YOR354C	7250.0	141	0.203463203463
YGL223C	2190.0	68	0.162679425837
YJR145C	573.0	42	0.160305343511
YGL076C	101000.0	34	0.138775510204
YNL148C	656.0	22	0.0862745098039
YBR256C	7300.0	45	0.188284518828
YKL073W	137.0	146	0.165532879819
YNL130C	981.0	83	0.210659898477
YPL141C	556.0	140	0.161662817552
YJL081C	1070.0	77	0.157142857143
YNR036C	238.0	17	0.11038961039
YMR318C	21700.0	53	0.146814404432
YML109W	105.0	155	0.164369034995
YPL229W	922.0	38	0.183574879227
YLL054C	339.0	161	0.190758293839
YER073W	23300.0	82	0.157389635317
YNR040W	1140.0	31	0.120622568093
YOL033W	2940.0	92	0.171322160149
YBR238C	2080.0	137	0.187158469945
YGR049W	3210.0	22	0.117021276596
YKR099W	861.0	142	0.174876847291
YML100W	1960.0	160	0.145586897179
YBR039W	28100.0	62	0.198717948718
YJL024C	1240.0	25	0.128205128205
YER102W	14400.0	29	0.144278606965
YER019W	2170.0	40	0.0836820083682
YMR263W	704.0	36	0.178217821782
YGL135W	265000.0	30	0.137614678899
YLR129W	9620.0	170	0.180084745763
YMR172W	149.0	132	0.183333333333
YCR034W	3510.0	79	0.227011494253
YCR043C	4240.0	28	0.21875
YBR131W	2870.0	137	0.194326241135
YBR071W	1200.0	31	0.146226415094
YBR060C	1700.0	97	0.156199677939
YDR103W	1900.0	194	0.211328976035
YIR023W	704.0	171	0.176107106076
YKR043C	11500.0	27	0.0992647058824
YMR067C	3570.0	79	0.189448441247
YDL143W	5530.0	79	0.149338374291
YHR044C	752.0	40	0.161943319838
YGL197W	396.0	279	0.1875
YNL036W	2330.0	39	0.175675675676
YMR296C	22400.0	60	0.107334525939
YDR267C	5640.0	48	0.14501510574
YJL208C	3870.0	56	0.169696969697
YMR098C	2430.0	109	0.177814029364
YOR285W	7470.0	21	0.15
YJL002C	11900.0	96	0.201257861635
YPR159W	4760.0	151	0.209431345354
YDR074W	22700.0	156	0.173913043478
YPR075C	1160.0	58	0.160664819945
YML053C	656.0	54	0.253521126761
YER099C	8120.0	63	0.197492163009
YLR174W	2620.0	63	0.152542372881
YOR017W	1730.0	145	0.18102372035
YHR005C	9920.0	73	0.154334038055
YDR473C	432.0	62	0.131914893617
YLR393W	1890.0	45	0.160714285714
YDR310C	149.0	166	0.156161806209
YNL154C	6160.0	81	0.148080438757
YIL046W	217.0	79	0.123244929797
YFR009W	14600.0	129	0.171314741036
YDR081C	572.0	201	0.217062634989
YJL137C	981.0	62	0.162729658793
YBR115C	7430.0	248	0.178033022254
YIR015W	2070.0	24	0.165517241379
YDR448W	1720.0	72	0.165517241379
YNR014W	2360.0	18	0.0845070422535
YLR360W	1070.0	86	0.195454545455
YKL181W	11700.0	76	0.177570093458
YDR034C	450.0	163	0.206068268015
YGL054C	7110.0	23	0.165467625899
YML125C	29000.0	34	0.108626198083
YLR251W	1870.0	40	0.20202020202
YGR086C	115000.0	40	0.117647058824
YPL106C	71700.0	106	0.152737752161
YGL151W	2490.0	222	0.195939982348
YJR091C	784.0	211	0.193223443223
YBR271W	217.0	59	0.140476190476
YBL017C	7210.0	299	0.189240506329
YAL024C	304.0	249	0.173398328691
YJL197W	7110.0	235	0.187250996016
YMR213W	784.0	64	0.108291032149
YBR233W-A	468.0	14	0.147368421053
YDL006W	1520.0	47	0.166666666667
YDR505C	259.0	166	0.197149643705
YHR132W-A	1400.0	29	0.219696969697
YGR068C	1970.0	95	0.161839863714
YPL246C	7850.0	34	0.12927756654
YOR246C	967.0	46	0.138972809668
YGL039W	2340.0	62	0.177650429799
YEL001C	7110.0	46	0.203539823009
YBR085W	1080.0	52	0.168831168831
YHR109W	2940.0	111	0.189419795222
YPL270W	3390.0	149	0.192506459948
YHL001W	35100.0	22	0.158273381295
YOR373W	892.0	144	0.169014084507
YOL010W	10000.0	68	0.184782608696
YNL184C	623.0	17	0.155963302752
YMR144W	2120.0	60	0.174927113703
YCR088W	606.0	71	0.119730185497
YHR087W	2430.0	16	0.142857142857
YPL012W	8170.0	218	0.177379983727
YDL108W	4400.0	53	0.172638436482
YPR110C	13000.0	65	0.193452380952
YCR073W-A	1160.0	31	0.0981012658228
YJL177W	21100.0	33	0.178378378378
YER005W	450.0	106	0.167987321712
YER050C	1210.0	17	0.122302158273
YCR008W	1030.0	136	0.225165562914
YLR082C	538.0	70	0.178117048346
YLR035C	71.6	136	0.195402298851
YDL122W	8970.0	131	0.161728395062
YDL188C	4110.0	67	0.177248677249
YIL125W	14300.0	173	0.170443349754
YKL148C	10400.0	94	0.146645865835
YJL076W	1590.0	209	0.175630252101
YHR165C	468.0	421	0.1743993372
YLR450W	149.0	209	0.199808795411
YKL028W	35900.0	61	0.126293995859
YLR221C	2940.0	28	0.126696832579
YKL166C	1590.0	51	0.127819548872
YHR179W	15100.0	58	0.14463840399
YMR024W	300.0	66	0.168797953964
YMR244C-A	721.0	11	0.104761904762
YPL038W	521.0	16	0.0898876404494
YOR116C	6020.0	284	0.194387405886
YFR040W	5960.0	184	0.183449651047
YOR061W	4540.0	45	0.132352941176
YGR030C	3180.0	35	0.220125786164
YOR034C	815.0	134	0.178666666667
YGL094C	1510.0	204	0.182795698925
YJR059W	1420.0	145	0.177045177045
YOR084W	2350.0	37	0.0953608247423
YGR130C	10300.0	105	0.128518971848
YGR165W	3460.0	65	0.187861271676
YGL066W	486.0	95	0.144376899696
YBR254C	1200.0	33	0.1875
YJL083W	396.0	82	0.135537190083
YKL075C	98.9	70	0.155210643016
YCL011C	2540.0	80	0.18691588785
YGR187C	20800.0	67	0.169620253165
YDR508C	10600.0	125	0.188253012048
YCL016C	1660.0	39	0.102362204724
YBL032W	15600.0	48	0.125654450262
YHL048W	3070.0	66	0.17277486911
YNL209W	104000.0	102	0.166123778502
YNL214W	656.0	34	0.17
YIL061C	736.0	38	0.126245847176
YNR046W	4800.0	10	0.0735294117647
YNL254C	799.0	53	0.13184079602
YDR197W	2140.0	67	0.171794871795
YNL289W	606.0	31	0.110714285714
YML106W	39300.0	32	0.140969162996
YBR062C	195.0	28	0.154696132597
YOR142W	18400.0	49	0.148484848485
YER104W	259.0	37	0.177033492823
YLR150W	46800.0	34	0.124087591241
YEL046C	106000.0	46	0.118556701031
YER040W	589.0	149	0.203830369357
YML008C	53800.0	66	0.171875
YPR019W	8800.0	194	0.207708779443
YML073C	37100.0	20	0.112994350282
YGL137W	129000.0	162	0.18202247191
YHR143W-A	907.0	17	0.239436619718
YER159C	5130.0	10	0.0699300699301
YER122C	1510.0	97	0.196356275304
YHR113W	172.0	73	0.148676171079
YER048W-A	2440.0	13	0.136842105263
YER031C	5960.0	37	0.165178571429
YJR006W	626.0	74	0.151639344262
YIR021W	5240.0	53	0.145604395604
YLR430W	125.0	429	0.192204301075
YKR041W	217.0	24	0.0956175298805
YHR046C	2440.0	52	0.175675675676
YJR066W	589.0	419	0.169566976932
YGL195W	7330.0	463	0.173213617658
YDL141W	1970.0	134	0.193921852388
YDR076W	1050.0	62	0.152334152334
YGR221C	56.9	126	0.202247191011
YDR247W	784.0	97	0.209956709957
YGR274C	1500.0	194	0.181818181818
YML055W	4890.0	31	0.173184357542
YML088W	639.0	111	0.165919282511
YLR176C	377.0	146	0.179802955665
YLR268W	396.0	24	0.111627906977
YJR122W	2960.0	94	0.18875502008
YNL103W	1300.0	102	0.151560178306
YIL044C	5350.0	64	0.214046822742
YHR067W	799.0	43	0.153024911032
YLR395C	672.0	12	0.151898734177
YDR312W	1350.0	74	0.162995594714
YLR348C	3390.0	30	0.100334448161
YBR248C	11800.0	81	0.146473779385
YNR067C	64.3	254	0.227191413238
YFL045C	3500.0	43	0.16862745098
YFL010C	6020.0	24	0.11320754717
YDR141C	2700.0	316	0.185991759859
YJL131C	319.0	54	0.151260504202
YBR117C	149.0	101	0.148093841642
YDR083W	2780.0	66	0.167938931298
YDR168W	10200.0	85	0.167652859961
YKL183W	5930.0	25	0.0814332247557
YLR362W	736.0	120	0.16713091922
YPL024W	1500.0	45	0.185950413223
YKL134C	2690.0	143	0.184993531695
YBR273C	2190.0	48	0.109839816934
YHR009C	5240.0	88	0.167938931298
YAL026C	606.0	255	0.188053097345
YFL017W-A	1400.0	10	0.128205128205
YNL295W	504.0	86	0.16380952381
YOL129W	1900.0	29	0.156756756757
YDR299W	15400.0	76	0.142056074766
YPL040C	1270.0	147	0.146560319043
YIL091C	172.0	108	0.149584487535
YPL104W	1550.0	109	0.165402124431
YLR253W	1600.0	83	0.145614035088
YBR215W	238.0	118	0.188498402556
YIL106W	5020.0	57	0.180952380952
YML127W	2610.0	97	0.166666666667
YLR188W	1040.0	97	0.139367816092
YGL157W	2950.0	56	0.16091954023
YJR093C	1310.0	55	0.167682926829
YGR146C	589.0	41	0.193396226415
YGL040C	11600.0	58	0.169096209913
YLR059C	1730.0	26	0.0962962962963
YDR059C	981.0	34	0.228187919463
YDR379C-A	861.0	13	0.1625
YEL007W	1710.0	180	0.269865067466
YDR040C	688.0	200	0.18315018315
YPL248C	166.0	149	0.168934240363
YMR233W	2360.0	29	0.127753303965
YDR320C-A	967.0	12	0.164383561644
YNL080C	937.0	56	0.152588555858
YDR022C	486.0	28	0.142131979695
YGL062W	12500.0	158	0.13401187447
YER169W	2230.0	128	0.160602258469
YOL016C	7500.0	70	0.15625
YOR226C	3420.0	18	0.114649681529
YBL063W	56.9	199	0.178956834532
YMR146C	2400.0	51	0.146551724138
YCR060W	1660.0	8	0.0714285714286
YBR016W	1760.0	11	0.0852713178295
YPR116W	2140.0	49	0.176258992806
YOR198C	33400.0	48	0.101910828025
YHR089C	5730.0	34	0.165048543689
YMR168C	1900.0	111	0.182266009852
YNL092W	952.0	65	0.162094763092
YER007W	2140.0	105	0.202312138728
YPR056W	4630.0	51	0.150442477876
YDR117C	3870.0	98	0.173144876325
YDR392W	1710.0	47	0.139053254438
YEL043W	149.0	165	0.172413793103
YNL173C	1240.0	48	0.130790190736
YGR200C	6090.0	137	0.173637515843
YIL127C	3670.0	26	0.125603864734
YLR067C	1160.0	178	0.184265010352
YLR223C	1430.0	180	0.165745856354
YJL178C	8970.0	43	0.158088235294
YGR204W	35600.0	111	0.117212249208
YBL098W	556.0	86	0.186550976139
YDL095W	41500.0	142	0.173594132029
YOR118W	2600.0	94	0.165492957746
YMR022W	2100.0	22	0.132530120482
YML094W	2900.0	21	0.128048780488
YKR006C	1360.0	47	0.177358490566
YPR138C	3820.0	101	0.20612244898
YIL005W	6020.0	125	0.178062678063
YNL119W	2860.0	96	0.194331983806
YHR079C	259.0	185	0.165770609319
YNR019W	279.0	95	0.147744945568
YGR158C	7380.0	42	0.167330677291
YKL077W	606.0	83	0.211195928753
YFR046C	1300.0	55	0.151933701657
YLR354C	53000.0	50	0.14880952381
YLR301W	15400.0	37	0.151020408163
YAL009W	861.0	56	0.215384615385
YJR054W	538.0	108	0.21686746988
YDL160C	42900.0	103	0.20315581854
YGR167W	3490.0	37	0.15811965812
YBR161W	195.0	71	0.188328912467
YNL002C	7720.0	61	0.188854489164
YPL145C	32200.0	73	0.167816091954
YHL019C	2890.0	79	0.130363036304
YIL118W	5910.0	48	0.206896551724
YPL190C	5830.0	111	0.138231631382
YOR267C	300.0	160	0.210526315789
YOR367W	1580.0	31	0.154228855721
YOR385W	504.0	64	0.219931271478
YGR185C	2710.0	52	0.13164556962
YLL050C	19600.0	28	0.194444444444
YGL172W	4760.0	77	0.162790697674
YNL274C	3280.0	46	0.131054131054
YIL063C	3620.0	37	0.112804878049
YOL080C	4280.0	53	0.18275862069
YOL117W	1320.0	104	0.160990712074
YBR283C	704.0	91	0.18533604888
YML104C	784.0	209	0.185283687943
YNR033W	1550.0	123	0.156091370558
YDR195W	7450.0	102	0.191011235955
YNL256W	4590.0	162	0.196363636364
YGR072W	1250.0	71	0.182989690722
YBL107C	768.0	39	0.197969543147
YGR258C	846.0	160	0.15503875969
YPL234C	538.0	36	0.218181818182
YDL056W	521.0	149	0.178657074341
YOR209C	32100.0	90	0.209302325581
YPR017C	1500.0	28	0.194444444444
YEL044W	1720.0	23	0.137724550898
YML071C	6440.0	85	0.139802631579
YLR016C	1470.0	32	0.156097560976
YER120W	3500.0	22	0.0897959183673
YBR042C	2010.0	75	0.188442211055
YHR111W	2620.0	64	0.145124716553
YML129C	6840.0	10	0.140845070423
YCR047C	1620.0	24	0.0869565217391
YDR389W	1420.0	118	0.180152671756
YOR359W	3200.0	102	0.19465648855
YKL205W	3490.0	216	0.196185286104
YHR040W	2800.0	30	0.0817438692098
YML057W	7110.0	91	0.15041322314
YDR178W	7920.0	33	0.181318681319
YKR038C	1270.0	54	0.139534883721
YLR432W	26300.0	114	0.217557251908
YJL115W	6230.0	28	0.1
YJR073C	5890.0	27	0.130434782609
YGL004C	2210.0	65	0.155502392344
YMR132C	3060.0	28	0.133971291866
YDL116W	8580.0	134	0.18431911967
YLR409C	2020.0	168	0.178723404255
YKR065C	3000.0	36	0.181818181818
YMR267W	195.0	52	0.167202572347
YMR109W	2280.0	221	0.181147540984
YDR232W	22600.0	80	0.145719489982
YDR245W	6280.0	62	0.157360406091
YOR289W	1710.0	58	0.230158730159
YLR178C	1030.0	18	0.0818181818182
YDL212W	6510.0	44	0.208530805687
YDR390C	18800.0	117	0.183673469388
YDR314C	78.6	115	0.165945165945
YJL133W	1360.0	48	0.152380952381
YBL084C	593.0	179	0.235836627141
YKL018W	704.0	56	0.169696969697
YBR111C	7330.0	33	0.14224137931
YFL047W	1750.0	119	0.166433566434
YPR144C	1630.0	82	0.148282097649
YGR100W	768.0	162	0.170347003155
YDR349C	149.0	124	0.20770519263
YIR011C	2120.0	49	0.153125
YGL226C-A	1010.0	15	0.172413793103
YDR332W	172.0	111	0.160869565217
YJL147C	981.0	64	0.167101827676
YNL297C	2410.0	304	0.185705558949
YOR344C	486.0	46	0.157534246575
YDR189W	5780.0	111	0.166416791604
YCL030C	521.0	112	0.14
YHR132C	468.0	68	0.15777262181
YOL049W	3430.0	92	0.186991869919
YDR014W	721.0	121	0.186728395062
YIL093C	1920.0	24	0.0905660377358
YLR397C	799.0	127	0.162612035851
YIL151C	504.0	212	0.18945487042
YGR111W	768.0	61	0.152119700748
YGL155W	3940.0	59	0.15649867374
YER034W	1100.0	16	0.0860215053763
YOL063C	125.0	166	0.173277661795
YMR037C	125.0	161	0.228368794326
YEL027W	8450.0	35	0.217391304348
YDR123C	784.0	34	0.111475409836
YLR057W	71.6	132	0.155294117647
YFR014C	1520.0	72	0.161073825503
YMR231W	1200.0	206	0.2
YLR452C	5980.0	153	0.218884120172
YOR086C	6140.0	205	0.172704296546
YDR020C	4280.0	42	0.18025751073
YPL213W	3630.0	37	0.154811715481
YNL082W	521.0	162	0.185354691076
YOR279C	861.0	51	0.163987138264
YOR224C	6210.0	25	0.170068027211
YGL060W	3870.0	106	0.165109034268
YGR191W	688.0	128	0.211920529801
YBL061C	2580.0	128	0.183644189383
YMR140W	556.0	93	0.189795918367
YPR114W	1920.0	46	0.145569620253
YNL302C	3440.0	23	0.158620689655
YPR163C	24000.0	67	0.153318077803
YDR527W	688.0	53	0.120454545455
YOR242C	3000.0	74	0.198924731183
YCR059C	3030.0	17	0.0656370656371
YCR004C	14600.0	40	0.161290322581
YDR115W	195.0	16	0.150943396226
YDL159W	672.0	89	0.172480620155
YPL239W	13100.0	29	0.144278606965
YGL018C	2010.0	17	0.0918918918919
YMR075W	486.0	149	0.217518248175
YGR202C	3050.0	57	0.134117647059
YDR379W	254.0	166	0.164356435644
YHR169W	3500.0	61	0.141203703704
YNL059C	2170.0	114	0.150793650794
YPL161C	6330.0	108	0.170347003155
YLR278C	1080.0	265	0.197466467958
YOR293W	54100.0	8	0.0754716981132
YJL041W	2400.0	156	0.18932038835
YDL097C	16800.0	49	0.112643678161
YLR104W	1990.0	18	0.136363636364
YKR004C	846.0	87	0.230158730159
YML096W	3750.0	91	0.173003802281
YHR192W	3390.0	27	0.0967741935484
YBR163W	1420.0	117	0.199658703072
YDR465C	1600.0	73	0.176755447942
YKL079W	1920.0	107	0.162861491629
YFR044C	22300.0	83	0.172199170124
