Gene	PolyAHL	HL	UWCounts	UWFrac
YOR327C	4.2	9.3	42	0.121037463977
YOL139C	2.9	7.7	94	0.146645865835
YBR207W	3.9	6.8	243	0.17394416607
YDR532C	6.6	6.8	187	0.161624891962
YER146W	3.5	5.1	36	0.128113879004
YPL132W	3.9	4.2	159	0.176274944568
YIL114C	2.4	7.4	137	0.162130177515
YJL157C	1.2	2.4	380	0.152487961477
YHL028W	5.0	9.1	219	0.120528343423
YGR154C	4.9	7.2	188	0.175700934579
YLR130C	2.0	2.7	206	0.162460567823
YER022W	2.6	6.5	328	0.158991759573
YMR205C	1.9	54.0	426	0.14796804446
YJL185C	3.5	14.2	130	0.147559591373
YNL022C	1.8	3.3	235	0.15964673913
YML017W	2.3	6.3	248	0.1392476137
YKR087C	6.4	14.5	178	0.171648987464
YOR232W	2.5	3.7	103	0.150145772595
YKR091W	2.7	3.3	95	0.128378378378
YHL013C	1.3	2.7	112	0.121343445287
YMR185W	2.6	5.2	556	0.188794567063
YMR227C	2.2	3.2	186	0.104966139955
YDR030C	6.8	6.2	224	0.147368421053
YPL221W	1.0	2.6	372	0.156236875262
YPL274W	2.2	4.8	324	0.18377765173
YEL051W	5.1	18.1	110	0.142857142857
YGR014W	1.4	3.6	579	0.147704081633
YGL050W	2.1	3.3	117	0.142509135201
YER179W	4.6	7.0	143	0.142430278884
YMR150C	6.2	15.7	89	0.155594405594
YML056C	2.4	18.9	249	0.158195679797
YPL084W	6.3	35.4	409	0.161404893449
YDR354W	2.1	4.4	195	0.170753064799
YJL053W	8.2	15.4	184	0.161545215101
YPR104C	2.0	3.7	334	0.118861209964
YML028W	6.5	47.6	68	0.115254237288
YLL001W	2.3	8.3	392	0.172459304883
YHL006C	2.9	2.4	53	0.117256637168
YLR043C	5.4	25.2	43	0.138263665595
YJR062C	2.4	8.2	244	0.177713037145
YBR035C	6.3	15.4	87	0.126822157434
YNL167C	11.4	22.4	265	0.136387030365
YIL144W	10.4	13.1	312	0.150361445783
YIL133C	2.7	10.4	101	0.168614357262
YJL166W	6.5	9.5	49	0.172535211268
YJL200C	2.6	30.6	350	0.147741663149
YPL113C	23.6	27.8	182	0.152941176471
YNL067W	2.4	5.5	76	0.132173913043
YKL014C	2.5	22.3	1001	0.1890819796
YLR237W	4.8	17.6	307	0.170935412027
YKL176C	1.2	3.7	405	0.16291230893
YHR043C	11.7	53.9	121	0.163513513514
YJR008W	16.0	26.5	149	0.146653543307
YDL203C	1.9	3.4	262	0.140032068413
YML031W	1.8	3.6	307	0.156075241484
YLR215C	2.2	3.0	167	0.154343807763
YFR001W	2.0	2.9	75	0.122149837134
YIL031W	4.0	6.4	498	0.16043814433
YLR203C	6.4	15.0	188	0.143511450382
YLR342W	2.9	24.5	1020	0.181172291297
YLR335W	3.4	35.0	281	0.129972247919
YJR102C	4.9	9.2	93	0.152960526316
YOL092W	2.3	6.7	170	0.183585313175
YJR088C	4.2	10.8	151	0.171981776765
YGR104C	2.6	5.6	143	0.154929577465
YLR368W	4.1	5.9	338	0.188195991091
YBR268W	2.2	4.8	38	0.119873817035
YPR083W	1.2	3.0	247	0.142035652674
YGR173W	2.4	5.7	163	0.147377938517
YDR009W	7.5	7.7	247	0.158130601793
YJL095W	2.3	6.0	634	0.142921550947
YOL149W	1.8	3.4	116	0.16690647482
YOR046C	3.5	20.4	237	0.163674033149
YPR187W	1.9	3.7	67	0.143468950749
YEL018W	2.4	4.2	97	0.115613825983
YDR432W	3.5	40.2	129	0.103697749196
YGR195W	2.6	4.9	98	0.132432432432
YGL104C	15.3	25.0	278	0.190410958904
YHR036W	2.8	4.6	189	0.133568904594
YOL072W	4.6	10.1	195	0.142648134601
YIL017C	10.4	52.4	467	0.168896925859
YOL123W	16.0	58.6	182	0.113466334165
YDR132C	6.5	6.4	265	0.178211163416
YML116W	2.0	2.8	345	0.211916461916
YBR084C-A	4.6	30.8	66	0.115992970123
YHR207C	5.4	12.7	238	0.150632911392
YNL220W	2.8	8.7	236	0.181398923905
YGR060W	2.7	17.9	146	0.157158234661
YGL031C	3.7	13.0	52	0.111349036403
YJL093C	4.0	8.9	376	0.181204819277
YML034W	3.9	4.6	332	0.132587859425
YPR023C	3.3	6.8	148	0.122821576763
YPL126W	2.6	14.6	446	0.165799256506
YLR144C	4.3	23.7	410	0.175288584865
YEL072W	18.8	22.1	126	0.181294964029
YML061C	2.1	3.8	373	0.144629701435
YHR101C	6.3	6.8	186	0.184707050645
YER163C	14.1	27.7	87	0.124641833811
YPL268W	2.2	3.8	475	0.182062092756
YGL110C	4.6	6.5	288	0.153681963714
YMR242C	2.8	10.8	68	0.131274131274
YCR030C	6.6	13.5	354	0.135528330781
YPL183C	1.5	5.1	550	0.180861558698
YPR118W	3.2	10.0	213	0.172469635628
YHR056C	4.6	8.2	489	0.184458694832
YJR016C	3.2	24.6	218	0.124075128059
YMR284W	7.0	9.5	333	0.184181415929
YGR063C	2.3	4.9	38	0.123376623377
YMR035W	4.6	12.1	84	0.157598499062
YKR011C	15.2	26.3	167	0.15739868049
YDR107C	2.4	6.3	425	0.210604558969
YPR005C	6.4	8.1	125	0.141402714932
YNL044W	3.7	7.7	101	0.190566037736
YDR200C	7.7	13.1	262	0.144432194046
YDR255C	7.5	31.8	212	0.167588932806
YDL220C	6.1	16.7	367	0.132299927902
YNL142W	2.4	4.6	254	0.169446297532
YHR019C	4.4	46.4	227	0.136418269231
YAL003W	7.1	43.4	69	0.111290322581
YGR138C	4.0	11.5	332	0.180043383948
YIL078W	3.3	33.1	333	0.15108892922
YFL024C	2.3	2.5	347	0.138911128903
YJL127C	3.5	4.7	267	0.138917793965
YBL092W	4.5	28.7	51	0.130102040816
YDR375C	3.5	4.6	214	0.156204379562
YIR001C	3.2	6.9	92	0.122340425532
YKL195W	4.3	6.8	100	0.0825763831544
YDR320C	3.6	10.2	296	0.147557328016
YPL030W	2.0	2.6	268	0.157369348209
YDR452W	6.1	8.1	292	0.144268774704
YLR316C	3.6	5.0	98	0.101239669421
YFR022W	4.2	8.1	354	0.160835983644
YGL225W	2.0	10.2	210	0.207305034551
YOR352W	5.7	7.4	164	0.159068865179
YDR534C	20.7	32.3	201	0.126733921816
YOR069W	4.0	8.4	258	0.127281697089
YGR038W	2.5	5.0	121	0.181137724551
YFL029C	4.6	6.7	157	0.141952983725
YBR227C	3.9	10.2	258	0.165172855314
YLR378C	4.6	9.4	224	0.155339805825
YIL116W	5.9	28.7	196	0.169403630078
YGR156W	11.4	22.1	189	0.148003132341
YFR048W	2.3	3.6	310	0.155935613682
YGL169W	2.1	4.0	223	0.17421875
YMR307W	2.2	8.2	276	0.164383561644
YOL006C	2.1	6.8	295	0.12776093547
YDL066W	3.7	59.2	165	0.128304821151
YLR132C	4.3	8.1	146	0.167431192661
YML011C	3.7	6.0	78	0.146341463415
YNL201C	1.8	5.0	451	0.175077639752
YDR398W	1.7	2.9	268	0.138788192646
YCR028C-A	4.5	12.5	69	0.169533169533
YER075C	3.9	4.5	441	0.158291457286
YJL187C	4.5	5.3	357	0.145180967873
YLR018C	1.8	3.1	100	0.111234705228
YKR085C	2.1	4.8	63	0.107325383305
YOR234C	3.1	11.8	53	0.164086687307
YKL212W	4.3	17.7	306	0.163548904329
YOR269W	9.3	7.4	228	0.153638814016
YOR212W	1.8	2.5	207	0.162863886703
YEL053C	2.1	4.9	422	0.191731031349
YPL037C	5.7	27.5	50	0.105708245243
YMR129W	1.8	4.0	725	0.180662845751
YDR158W	4.8	42.1	149	0.135824977211
YHR065C	2.1	4.5	216	0.143521594684
YOR164C	5.8	17.2	200	0.213219616205
YPL082C	2.0	3.1	912	0.162769944672
YGR283C	2.0	4.9	152	0.148292682927
YLR429W	4.0	9.0	226	0.115601023018
YCR032W	14.0	36.4	1275	0.196063355374
YDR105C	5.0	6.8	281	0.197748064743
YLR045C	3.9	8.6	353	0.132408102026
YLR098C	4.4	7.4	327	0.168036998972
YPL117C	3.8	8.6	148	0.170900692841
YKR058W	14.0	16.9	284	0.153513513514
YDR369C	2.4	3.7	409	0.159516380655
YLR453C	2.5	6.1	216	0.181971356361
YMR298W	7.4	35.2	61	0.134955752212
YDR350C	4.3	5.8	377	0.183544303797
YDR261C	8.1	26.6	277	0.164099526066
YIL131C	2.7	3.9	191	0.13136176066
YBR146W	3.5	4.9	120	0.143540669856
YKL012W	3.5	5.2	248	0.14163335237
YJL164C	7.4	10.3	189	0.158424140821
YNL030W	1.3	2.7	46	0.147909967846
YLR191W	2.2	2.7	186	0.160344827586
YJL004C	3.9	8.4	136	0.222585924714
YDR356W	2.4	3.7	366	0.129146083275
YJL051W	3.7	7.2	365	0.147893030794
YDL205C	2.4	4.0	133	0.135300101729
YML080W	0.8	1.1	189	0.148701809599
YMR016C	1.8	4.2	263	0.111582520153
YIL037C	2.3	3.6	356	0.180710659898
YOL052C	4.2	9.7	159	0.133613445378
YDR475C	7.1	12.3	331	0.125855513308
YJR100C	4.1	7.2	184	0.187182095626
YLR340W	4.8	45.4	131	0.139658848614
YAL048C	3.4	4.8	318	0.159959758551
YPR085C	2.6	4.6	229	0.172051089406
YGL200C	8.0	20.4	87	0.142389525368
YOR019W	8.0	31.1	316	0.144160583942
YBR120C	4.8	5.8	76	0.155737704918
YDR280W	2.0	2.4	133	0.145038167939
YHR138C	9.9	22.2	63	0.183139534884
YPR189W	3.8	32.3	759	0.176593764542
YOR259C	6.4	12.5	179	0.136329017517
YDR434W	4.6	9.4	316	0.197007481297
YGL106W	5.5	22.3	48	0.106904231626
YIL019W	3.1	8.0	115	0.110576923077
YOR099W	4.9	21.1	186	0.15749364945
YNL222W	6.3	8.5	98	0.158064516129
YML118W	6.9	17.4	199	0.131179960448
YHR205W	2.5	6.8	356	0.143896523848
YOL121C	4.8	21.9	60	0.138248847926
YMR215W	5.6	33.5	252	0.160101651842
YDR051C	4.0	7.1	157	0.156374501992
YGR062C	4.6	4.6	148	0.155789473684
YBR078W	3.6	32.8	225	0.174553917766
YPR021C	4.5	8.8	522	0.192762186115
YGR244C	11.9	53.1	170	0.132501948558
YDR496C	1.0	2.9	313	0.158883248731
YML032C	7.3	9.0	177	0.125088339223
YLR146C	1.2	2.1	165	0.182926829268
YDL193W	29.9	41.0	180	0.159716060337
YBR052C	9.3	20.6	89	0.14082278481
YER134C	4.8	9.2	86	0.160447761194
YNL088W	5.1	41.5	678	0.158189454036
YER161C	4.0	6.8	100	0.0999000999001
YBR083W	10.3	13.1	181	0.12397260274
YBR058C-A	5.2	11.3	57	0.235537190083
YOR042W	8.2	25.1	114	0.0923076923077
YCR079W	3.9	5.3	142	0.106927710843
YDR164C	2.5	7.3	367	0.16881324747
YKL033W	1.8	4.1	570	0.182926829268
YPL181W	4.4	6.9	143	0.0940789473684
YHR081W	2.7	4.4	77	0.138989169675
YDL179W	2.6	4.8	139	0.152078774617
YER056C	0.7	1.4	298	0.186133666458
YML063W	3.6	19.1	114	0.148631029987
YLR417W	3.4	7.8	230	0.135294117647
YLR084C	4.3	6.0	666	0.181867831786
YMR080C	2.4	5.6	485	0.166380789022
YKR013W	4.0	12.6	117	0.118301314459
YGL025C	3.5	3.9	111	0.0930427493713
YML121W	3.4	6.4	150	0.160944206009
YPR007C	3.5	5.4	329	0.1611165524
YMR117C	2.4	3.5	96	0.14976599064
YDL124W	9.6	22.3	132	0.140724946695
YGR266W	8.5	34.8	330	0.1567695962
YHR163W	6.2	17.5	94	0.125500667557
YNR061C	2.4	5.4	128	0.194233687405
YOR005C	8.1	8.8	465	0.164079040226
YDL226C	2.7	6.3	134	0.126654064272
YKL059C	3.7	5.1	164	0.123773584906
YGL092W	2.3	13.1	674	0.170503415128
YDR513W	12.0	20.5	72	0.167053364269
YKL084W	6.0	11.1	55	0.157142857143
YNL079C	8.0	30.8	35	0.0584307178631
YJL125C	1.0	1.8	174	0.151172893136
YBL090W	2.7	3.7	61	0.114446529081
YKL142W	15.2	36.3	90	0.136570561457
YPL049C	2.7	4.5	129	0.0949926362297
YOR110W	3.9	6.5	182	0.139250191278
YDR373W	4.7	14.3	108	0.188811188811
YIR003W	7.5	16.6	226	0.110838646395
YDR450W	5.9	29.4	61	0.138636363636
YGL227W	8.4	20.5	467	0.162378303199
YOR350C	2.3	4.7	380	0.190858864892
YGR036C	2.6	5.7	146	0.203059805285
YDR536W	2.6	7.7	301	0.176126389702
YAL001C	2.7	10.8	555	0.159391154509
YHR155W	13.8	33.3	655	0.177699403147
YOL102C	1.9	4.3	106	0.153179190751
YBR252W	3.3	6.9	57	0.128668171558
YMR305C	1.9	4.5	173	0.147989734816
YGR150C	1.8	2.7	441	0.1700077101
YEL065W	2.2	5.3	377	0.199893955461
YEL055C	3.0	34.0	510	0.166232073012
YML013W	3.8	16.0	224	0.127708095781
YNL207W	2.3	4.9	198	0.155050900548
YOR210W	3.0	8.5	34	0.160377358491
YOL008W	3.7	6.7	111	0.178170144462
YBR089C-A	2.2	4.1	29	0.0969899665552
YLR089C	5.3	23.6	278	0.156355455568
YKR083C	2.6	4.4	46	0.114713216958
YER128W	2.7	3.2	66	0.108019639935
YLR061W	4.5	26.8	39	0.106849315068
YKL214C	2.1	4.2	83	0.135842880524
YOL088C	11.5	13.5	139	0.166866746699
YKR095W	4.6	26.4	733	0.13026479474
YMR223W	2.2	3.9	240	0.16961130742
YPR048W	2.0	3.6	311	0.166221272047
YGR010W	3.8	9.2	164	0.138163437237
YBL027W	3.7	13.4	66	0.115992970123
YMR154C	7.0	56.3	398	0.182317911131
YGL186C	2.6	5.9	346	0.198964922369
YMR049C	2.1	9.3	343	0.141560049525
YOR166C	2.0	5.9	231	0.167877906977
YGR285C	6.6	56.4	145	0.11145272867
YDR374W-A	4.3	9.0	43	0.159851301115
YOR236W	1.3	2.9	80	0.125984251969
YMR176W	3.7	10.6	779	0.183943329398
YCL063W	2.3	2.3	164	0.129032258065
YER048C	5.3	16.9	148	0.125957446809
YBR031W	3.1	12.8	118	0.108455882353
YLL005C	11.3	37.8	576	0.221028396009
YOR148C	3.4	7.7	66	0.118491921005
YDL147W	6.6	14.8	211	0.157816005984
YMR063W	1.2	3.4	108	0.150208623088
YMR014W	1.7	9.8	179	0.114817190507
YBR119W	3.6	7.1	131	0.146205357143
YJL162C	1.2	2.7	239	0.136493432324
YDR085C	4.3	6.4	249	0.133727175081
YNL032W	2.6	4.7	124	0.14674556213
YGR227W	1.9	4.0	350	0.221940393152
YJL006C	1.2	1.7	188	0.193614830072
YOR281C	1.9	3.6	108	0.125581395349
YHR023W	3.6	15.3	871	0.150535776011
YER095W	6.1	19.8	158	0.131447587354
YLR170C	3.1	6.4	67	0.142553191489
YML086C	4.1	15.0	265	0.167721518987
YKR030W	4.0	6.9	204	0.248477466504
YDL207W	2.1	3.3	225	0.139232673267
YLR211C	3.4	5.2	112	0.164705882353
YHR182W	2.2	4.9	357	0.151463725074
YBR122C	4.3	4.6	68	0.127579737336
YHR001W	6.2	14.4	199	0.151561309977
YDR477W	3.9	6.4	265	0.139400315623
YBR199W	7.7	18.7	234	0.167862266858
YIL042C	4.2	7.8	131	0.110641891892
YIL035C	6.1	10.5	200	0.178890876565
YJR106W	11.7	24.1	415	0.190629306385
YGR177C	1.2	3.6	260	0.161792159303
YKL045W	3.6	6.7	230	0.145018915511
YJR022W	2.2	4.3	39	0.118541033435
YKL185W	1.8	4.0	239	0.135334088335
YLR364W	4.5	9.2	50	0.151975683891
YNL250W	6.5	29.1	578	0.146775012697
YOR377W	9.6	14.6	268	0.169942929613
YGL108C	2.7	4.0	36	0.085308056872
YDR388W	10.7	44.6	178	0.122928176796
YGR082W	1.9	2.9	76	0.137931034483
YDR436W	4.6	8.3	283	0.132739212008
YKL116C	1.9	2.8	255	0.163881748072
YOR319W	2.0	4.1	118	0.184087363495
YDR181C	2.5	3.2	182	0.125951557093
YOL127W	5.0	35.9	67	0.156542056075
YNL224C	3.5	6.9	316	0.137212331741
YAL020C	2.5	8.0	68	0.0679320679321
YBR275C	3.7	8.2	951	0.165391304348
YOR187W	4.5	13.7	202	0.153846153846
YMR217W	3.9	33.6	225	0.142675967026
YGL035C	4.3	5.1	186	0.12285336856
YOR136W	5.2	17.5	177	0.159603246168
YDR494W	4.3	4.7	151	0.139170506912
YDL024C	11.7	34.3	241	0.171408250356
YGL068W	3.2	5.5	81	0.138698630137
YLR028C	6.9	17.1	256	0.144225352113
YER136W	4.7	36.2	238	0.175645756458
YDR028C	6.8	40.8	369	0.121222076216
YDL079C	4.8	8.7	230	0.152823920266
YNL180C	3.7	5.2	135	0.13567839196
YDR162C	4.7	5.0	93	0.130985915493
YJL101C	2.3	6.8	337	0.165520628684
YBL069W	1.7	3.2	203	0.157486423584
YOR129C	2.0	3.4	499	0.18612458038
YMR069W	8.7	6.7	92	0.107351225204
YBR010W	1.9	3.6	46	0.112195121951
YDL104C	2.0	5.3	203	0.165985282093
YKL119C	2.5	4.4	102	0.157650695518
YPL016W	3.4	44.4	661	0.167596348884
YLR086W	2.6	14.5	581	0.136513157895
YML030W	3.3	4.9	51	0.106471816284
YML065W	4.1	6.7	424	0.154518950437
YER001W	1.5	2.9	377	0.164772727273
YGL023C	3.8	5.5	181	0.0949134766649
YPR009W	3.6	6.3	124	0.153846153846
YMR115W	4.9	8.0	242	0.160797342193
YGR264C	2.4	35.2	389	0.172505543237
YPL169C	12.2	26.3	266	0.147859922179
YHR161C	8.0	18.3	233	0.121798222687
YDL224C	5.0	6.5	302	0.154951257055
YGR134W	11.1	7.0	603	0.179038004751
YGR169C	1.3	2.6	185	0.152388797364
YFL028C	3.3	6.7	133	0.153049482163
YBR105C	2.4	3.7	161	0.147977941176
YDR456W	3.7	8.6	391	0.20568122041
YDR324C	1.3	2.5	388	0.16652360515
YJL072C	2.1	3.1	101	0.157566302652
YOR112W	4.7	27.8	377	0.164989059081
YPR132W	4.4	22.5	61	0.139588100686
YNL175C	2.1	4.0	137	0.113129644922
YOR356W	2.6	10.3	274	0.144591029024
YGR152C	2.7	6.1	118	0.144254278729
YAR027W	19.3	29.8	140	0.19801980198
YGL221C	6.6	16.6	107	0.123556581986
YGR034W	3.2	14.7	52	0.135770234987
YJR147W	2.2	6.7	143	0.132899628253
YHR128W	2.6	6.2	96	0.147692307692
YDR538W	3.1	8.5	120	0.164835164835
YIL112W	3.8	9.5	394	0.12119347893
YOL104C	14.0	10.1	196	0.185255198488
YNR028W	3.9	5.7	163	0.176025917927
YAL056W	3.5	4.9	430	0.162755488266
YPL134C	5.9	12.8	135	0.144849785408
YPL143W	3.8	24.0	43	0.133126934985
YGL174W	3.9	34.1	80	0.1
YOR216C	3.9	9.5	158	0.108665749656
YBL036C	4.4	14.6	118	0.152652005175
YNL039W	8.1	16.8	224	0.125560538117
YGR183C	4.5	13.8	38	0.19
YPR191W	4.5	20.8	174	0.157323688969
YDL049C	1.1	2.5	117	0.145161290323
YHR068W	3.2	8.6	171	0.147033533964
YNL272C	3.6	6.4	316	0.138657305836
YBR048W	4.3	25.3	57	0.121276595745
YKR081C	1.5	2.6	154	0.148936170213
YJL183W	2.2	3.7	207	0.163249211356
YBL059C-A	3.5	5.9	40	0.121580547112
YIL065C	4.3	9.1	54	0.115631691649
YOL031C	11.2	14.1	186	0.147035573123
YJR094W-A	3.4	10.4	41	0.147482014388
YKL216W	2.8	11.8	164	0.173728813559
YGR012W	5.5	13.2	158	0.133784928027
YNL098C	5.0	10.4	111	0.114669421488
YML102W	3.5	4.8	150	0.106685633001
YDR049W	1.4	3.2	251	0.132244467861
YER100W	5.1	17.7	117	0.155585106383
YCR018C	4.4	4.2	82	0.123308270677
YPL178W	4.2	4.9	102	0.162939297125
YCR036W	4.1	8.5	169	0.168831168831
YGR287C	10.9	31.5	238	0.134539287733
YCL061C	2.4	6.1	380	0.115501519757
YDR101C	1.8	4.7	302	0.169567658619
YJR002W	2.1	4.4	225	0.126333520494
YNL061W	2.1	5.2	250	0.134698275862
YMR239C	1.4	3.0	212	0.149823321555
YIL135C	7.8	12.3	154	0.117557251908
YDR087C	3.0	5.4	118	0.141148325359
YDR072C	2.0	2.6	314	0.198357548958
YGL211W	2.5	4.3	132	0.122335495829
YOL009C	4.1	6.0	145	0.177914110429
YDR352W	3.7	7.9	162	0.169989506821
YKL129C	5.0	41.9	544	0.14248297538
YML051W	3.5	18.1	199	0.152257077276
YHR184W	0.9	1.1	254	0.148104956268
YDR243C	2.5	5.6	266	0.150622876557
YLR172C	5.0	12.2	131	0.145232815965
YKR036C	2.1	4.8	287	0.148627654065
YPL195W	3.6	38.2	494	0.176554681916
YIL040W	2.2	4.7	90	0.216346153846
YDR471W	1.8	5.2	52	0.126829268293
YOR040W	15.2	36.8	128	0.149358226371
YAL019W	2.6	10.4	429	0.126362297496
YLR344W	4.3	18.9	58	0.151436031332
YNL206C	2.4	4.9	198	0.144842721287
YLR449W	3.0	10.4	123	0.10441426146
YNL156C	4.9	7.2	159	0.176863181313
YML123C	0.9	3.2	295	0.16732841747
YLR239C	2.6	6.3	146	0.148073022312
YPL075W	3.4	3.8	386	0.163767501061
YJR024C	2.5	4.5	94	0.128065395095
YBR142W	1.9	4.8	342	0.147350280052
YGR175C	2.2	14.3	241	0.161744966443
YJR126C	4.9	7.3	384	0.157700205339
YDR012W	3.7	13.8	119	0.109375
YOL152W	14.1	30.0	350	0.187969924812
YOL125W	1.9	3.0	209	0.146153846154
YGR203W	3.2	8.8	48	0.107623318386
YHL003C	3.9	6.1	249	0.201619433198
YJR104C	5.2	19.3	39	0.0840517241379
YBR203W	6.9	13.3	437	0.157534246575
YGR080W	7.9	16.7	127	0.127254509018
YBL011W	2.3	4.6	316	0.138657305836
YAL022C	2.5	5.8	216	0.139085640695
YGL153W	5.2	10.6	112	0.109268292683
YNL291C	3.6	5.3	289	0.175577156744
YJR010C-A	2.5	11.8	51	0.179577464789
YEL003W	3.6	9.6	41	0.122388059701
YPL244C	2.1	4.0	176	0.172718351325
YDR492W	4.0	7.3	184	0.193684210526
YPR052C	2.3	7.1	32	0.113879003559
YPR025C	8.6	8.4	192	0.162574089754
YBR087W	2.6	3.9	165	0.15507518797
YDR330W	10.8	21.1	189	0.125832223702
YHR107C	7.1	11.1	154	0.125919869174
YAR002W	2.4	5.4	222	0.137121680049
YDR026C	2.5	4.3	210	0.122663551402
YEL029C	1.9	3.3	169	0.180170575693
YOL012C	3.3	3.7	56	0.138613861386
YPL219W	4.4	5.6	212	0.143437077131
YNL182C	1.2	2.0	285	0.170965806839
YPL020C	2.0	5.1	312	0.167292225201
YJL103C	12.0	46.5	321	0.172952586207
YNL042W	3.7	5.7	150	0.126050420168
YNL308C	3.0	4.5	188	0.105915492958
YPL010W	5.1	11.7	102	0.179261862917
YHR058C	1.1	4.0	115	0.129650507328
YJR049C	6.1	18.8	219	0.13756281407
YPR112C	2.3	12.2	352	0.132181749906
YPR169W	3.5	5.4	219	0.148173207037
YHR085W	1.0	1.3	148	0.147410358566
YML067C	4.5	11.0	198	0.187145557656
YER052C	7.0	17.4	257	0.162349968414
YLR080W	6.1	30.1	187	0.140179910045
YMR184W	4.6	10.0	83	0.139261744966
YLR413W	1.1	3.1	327	0.161322150962
YDL120W	5.0	7.6	77	0.146946564885
YOL059W	2.3	4.6	152	0.11497730711
YMR113W	2.7	4.5	215	0.167575993765
YHR021C	4.2	31.6	38	0.153225806452
YHR072W-A	3.2	5.9	23	0.130681818182
YHR167W	2.7	6.4	118	0.150318471338
YKL146W	4.1	8.5	311	0.149663137632
YLR227C	3.8	5.2	276	0.186360567184
YKL080W	4.4	23.4	196	0.166383701188
YFL055W	8.3	21.6	306	0.182577565632
YKL160W	3.8	21.8	53	0.121281464531
YDL091C	8.2	14.5	231	0.168983174835
YHR198C	4.8	7.4	156	0.161658031088
YJL129C	3.7	10.6	578	0.155921230105
YLR209C	8.1	24.2	141	0.150802139037
YMR026C	2.5	5.2	211	0.175979983319
YJL074C	2.1	19.8	537	0.145449620802
YNL177C	4.2	5.5	147	0.158234660926
YDR454C	9.7	58.4	86	0.152753108348
YPR134W	2.9	3.7	127	0.157568238213
YFR039C	3.6	6.9	241	0.157310704961
YHL020C	4.5	8.4	96	0.0790774299835
YIL009W	2.0	3.5	320	0.153550863724
YFR042W	4.1	9.4	140	0.232558139535
YLR305C	6.6	29.9	1016	0.178183093651
YOR354C	4.0	5.3	387	0.186236766121
YGL223C	2.6	4.7	212	0.169193934557
YOR036W	4.0	5.9	129	0.14896073903
YGR032W	7.6	29.1	1052	0.184983295235
YJR145C	4.7	28.6	108	0.137579617834
YGL076C	5.6	29.1	92	0.125340599455
YNL148C	3.3	4.7	78	0.102094240838
YBR256C	5.1	10.5	123	0.171787709497
YKL073W	2.8	12.4	442	0.167107750473
YNL130C	8.2	28.8	265	0.224386113463
YPL141C	2.5	4.4	350	0.134770889488
YHR151C	2.2	5.0	268	0.169620253165
YNR036C	3.6	5.5	47	0.101952277657
YDR192C	2.2	4.8	192	0.148606811146
YMR318C	4.3	18.7	151	0.139556377079
YCL018W	2.2	3.6	153	0.139853747715
YGR181W	3.5	7.9	32	0.10094637224
YML109W	3.6	6.5	358	0.126591230552
YBL030C	2.8	10.5	153	0.160041841004
YOR381W	4.2	9.0	398	0.186416861827
YER073W	1.2	2.4	229	0.146606914213
YLR065C	2.8	5.8	94	0.17247706422
YBR046C	5.8	33.5	177	0.176294820717
YHR020W	1.9	20.5	271	0.131171345595
YOL033W	7.1	6.5	269	0.167080745342
YBR238C	1.4	6.6	349	0.158997722096
YGR049W	4.0	9.0	86	0.152753108348
YKR099W	0.9	2.3	300	0.123203285421
YOR144C	2.0	2.6	363	0.152842105263
YBR039W	3.7	8.1	135	0.144385026738
YMR158W	4.4	7.0	69	0.147751605996
YJL024C	3.7	6.6	90	0.154109589041
YER102W	3.8	18.1	68	0.112956810631
YER019W	3.5	5.8	146	0.101884159107
YMR263W	1.8	2.9	68	0.112396694215
YLR129W	1.7	3.8	471	0.166372306605
YMR172W	2.5	3.5	290	0.134321445113
YCR034W	2.6	7.9	237	0.227229146692
YLL009C	3.5	5.6	18	0.0861244019139
YBR071W	11.4	25.1	69	0.108661417323
YBR060C	4.4	7.5	264	0.141783029001
YDR103W	8.9	16.7	482	0.175081729023
YIR023W	2.5	4.2	417	0.143200549451
YKR043C	2.9	6.8	93	0.114110429448
YMR067C	3.9	9.8	190	0.152
YDL143W	3.5	13.0	205	0.129255989912
YGL197W	9.0	33.0	691	0.154828590634
YPR060C	3.8	8.1	132	0.171428571429
YNL036W	4.0	11.0	102	0.153383458647
YMR296C	2.5	6.3	208	0.124105011933
YDR267C	1.4	3.4	139	0.140120967742
YJL208C	2.2	4.4	155	0.1567239636
YOR162C	10.9	23.7	418	0.171875
YMR098C	3.6	5.2	310	0.168661588683
YJL002C	4.1	13.0	269	0.188111888112
YPR159W	3.6	33.4	349	0.161424606846
YGR223C	6.1	6.2	192	0.1426448737
YPR075C	4.9	15.6	118	0.109057301294
YER099C	2.6	6.2	157	0.164225941423
YLR174W	13.4	29.0	181	0.14620355412
YDL216C	4.4	10.2	195	0.147503782148
YHR005C	3.4	6.3	218	0.153737658674
YLR393W	4.6	8.6	124	0.147794994041
YDR310C	3.6	7.5	386	0.121079046424
YBR217W	4.3	12.0	86	0.153571428571
YNL154C	3.9	6.6	221	0.134756097561
YFR009W	4.4	50.4	348	0.154118689105
YNL101W	4.6	11.0	425	0.198505371322
YJL137C	3.4	6.8	195	0.170753064799
YBR115C	3.3	33.8	706	0.168980373384
YIR015W	4.3	8.0	55	0.126728110599
YDR448W	8.7	17.8	200	0.153374233129
YLR360W	4.0	12.9	240	0.181956027293
YKL181W	2.7	5.7	183	0.142634450507
YOR315W	1.3	2.4	153	0.147115384615
YDR034C	2.4	3.8	409	0.172428330523
